,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0398,LUX VILLAVICENCIO,0398-EQUIPOS AUXILIARES AGUA,EQUIPOS AUXILIARES PRODUCCION AGUA,709631,LAMPARA ULTRAVIOLETA,21520,Mantto Electrico Ultravioleta Gaseosas,13126070,Revi la lampara germicida ultravioleta,PM02,ABIE,2023-10-23 05:00:00,,,,"0,1"
0398,LUX VILLAVICENCIO,0398-EQUIPOS AUXILIARES AGUA,EQUIPOS AUXILIARES PRODUCCION AGUA,709631,LAMPARA ULTRAVIOLETA,21520,Mantto Electrico Ultravioleta Gaseosas,13126070,Revi estado del balasto,PM02,ABIE,2023-10-23 05:00:00,,,,"0,1"
0398,LUX VILLAVICENCIO,0398-EQUIPOS AUXILIARES AGUA,EQUIPOS AUXILIARES PRODUCCION AGUA,709631,LAMPARA ULTRAVIOLETA,21520,Mantto Electrico Ultravioleta Gaseosas,13126070,Revi tablero panel de visualizacion,PM02,ABIE,2023-10-23 05:00:00,,,,"0,1"
0398,LUX VILLAVICENCIO,0398-EQUIPOS AUXILIARES AGUA,EQUIPOS AUXILIARES PRODUCCION AGUA,709631,LAMPARA ULTRAVIOLETA,21520,Mantto Electrico Ultravioleta Gaseosas,13126070,Revi el estado estructural externa,PM02,ABIE,2023-10-23 05:00:00,,,,"0,1"
0398,LUX VILLAVICENCIO,0398-EQUIPOS AUXILIARES AGUA,EQUIPOS AUXILIARES PRODUCCION AGUA,709631,LAMPARA ULTRAVIOLETA,21520,Mantto Electrico Ultravioleta Gaseosas,13126070,Revi el transmitancia y temperatura,PM02,ABIE,2023-10-23 05:00:00,,,,"0,1"
0398,LUX VILLAVICENCIO,0398-EQUIPOS AUXILIARES AGUA,EQUIPOS AUXILIARES PRODUCCION AGUA,709631,LAMPARA ULTRAVIOLETA,21520,Mantto Electrico Ultravioleta Gaseosas,13126070,Revi conector lampara y cableado Gral.,PM02,ABIE,2023-10-23 05:00:00,,,,"0,1"
0398,LUX VILLAVICENCIO,0398-AGUA L4 VIDRIO Y PET,LINEA VIDRIO Y PET,540024,ENCARTONADORA WRAP AROUND,50667,PLAN MTTO ENCARTONADORA  540024,13137220,SERV INSTALACION SOPORTES ENCARTONADORA,PM02,LIB.,2023-10-20 05:00:00,,Muy elevado/Urgente,,"1,0"
0398,LUX VILLAVICENCIO,0398-EQUIPOS AUXILIARES AGUA,EQUIPOS AUXILIARES PRODUCCION AGUA,709631,LAMPARA ULTRAVIOLETA,21520,Mantto Electrico Ultravioleta Gaseosas,13126070,Revi Valvulas de operacion,PM02,ABIE,2023-10-23 05:00:00,,,,"1,0"
0398,LUX VILLAVICENCIO,0398-EQUIPOS AUXILIARES AGUA,EQUIPOS AUXILIARES PRODUCCION AGUA,900238,SECADOR AIRE 3,52110,PLAN MTTO SECADOR DE AIRE 900238,13132090,MANTENIMIENTO SEMESTRAL SECADOR AIRE,PM02,LIB.,2023-10-26 05:00:00,,alto,,"4,0"
0398,LUX VILLAVICENCIO,0398-AGUA L4 VIDRIO Y PET,LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,50663,PLAN MTTO LLENAODRA ZEGLA 519563,13107773,LUBRICACION ROSCADORES AROL,PM02,LIB.,2023-10-20 05:00:00,,Muy elevado/Urgente,,"1,0"
0398,LUX VILLAVICENCIO,0398-AGUA L4 VIDRIO Y PET,LINEA VIDRIO Y PET,519563,MONOBLOCK RINSE-LLENADO-TAPADO DUAL,50663,PLAN MTTO LLENAODRA ZEGLA 519563,13107773,LUBRICACION PISTONES LLENADORA,PM02,LIB.,2023-10-20 05:00:00,,Muy elevado/Urgente,,"1,0"
0398,LUX VILLAVICENCIO,0398-AGUA L4 VIDRIO Y PET,LINEA VIDRIO Y PET,589688,CODIFICADOR VIDEOJET 1620,52104,PLAN MTTO CODIFICADOR 589688,13143201,MANTENIMIENTO  TRIMESTRAL CODIFICADOR,PM02,ABIE,2023-10-27 05:00:00,,Muy elevado/Urgente,,"1,0"
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
