,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
,,,,,,,,,,,,,,,,
0111,POSTOBÓN MALAMBO,0111-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,16537,Mtto Mec. Llenadora de Botellones,13146130,Tomar vibraciones a los Motores y Bombas,PM02,ABIE,45266.20833333334,,alto,,"0,0"
0111,POSTOBÓN MALAMBO,0111-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,719538,LLENADORA DE BOTELLONES,16537,Mtto Mec. Llenadora de Botellones,13146130,Tomar temperatura a los Motores y Bombas,PM02,ABIE,45266.20833333334,,alto,,"0,0"
0111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,51955302,PITILLERA STRAW APPLICATOR 30,20328,Mtto Pitellera straw applicator 30,13146436,Cambiar sensor unidad compresion pitillo,PM02,LIB.,45262.20833333334,,alto,,"0,0"
0111,POSTOBÓN MALAMBO,0111-GAS L6 PET KRONES,LINEA DE ENVASADO PET No.6 KRONES,519558,LLENADORA CSD,0,CAMBIO DE PIEZA DE PRESION Y FUELLE DE L,13180143,SOLICITUD RESORTE DE FUELLE,PM01,ABIE,45263.20833333334,,Muy elevado/Urgente,,"0,0"
0111,POSTOBÓN MALAMBO,0111-AGUAS RESIDUALES,TRATAMIENTO DE AGUAS DE DESECHO,71020915,BOMBA TANQUE HOMOGENIZACION 3,18299,MTTO MOTOR BOMBA TQ HOMOGENIZA3 71020915,13146270,Revision de amperaje,PM02,ABIE,45269.20833333334,,,,"1,0"
0111,POSTOBÓN MALAMBO,0111-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689639,RED CONTRA INCENDIOS,18092,Mtto Red Contra incendios 689639.,13146258,Tomar temperatura a las Bombas,PM02,ABIE,45269.20833333334,,,,"1,0"
0111,POSTOBÓN MALAMBO,0111-LINEA PERSONAL,LINEA DE ENVASADO PERSONAL Y FAMILIAR,599596,INSPECTOR DE NIVEL DE LIQUIDO,17116,Mtto Elec Inspector de Nivel V.2,13146182,Tomar vibraciones a los motores,PM02,ABIE,45269.20833333334,,alto,,"1,0"
0111,POSTOBÓN MALAMBO,0111-LINEA PET,LINEA DE ENVASADO PET NO RETORNABLE,829673,TRANSPORTADOR DE BOTELLAS,17114,Mtto electrico Transp. Botella L PET,13146180,Mantenimiento climatizador tablero elect,PM02,ABIE,45262.20833333334,,,,"1,0"
0111,POSTOBÓN MALAMBO,0111-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71953801,TRANSPORTADOR DE BOTELLONES,18875,Mtto electri transportador de Botellones,13146352,Tomar vibraciones a los Motores y Bombas,PM02,ABIE,45265.20833333334,,alto,,"1,0"
0111,POSTOBÓN MALAMBO,0111-AGUAS RESIDUALES,TRATAMIENTO DE AGUAS DE DESECHO,71020915,BOMBA TANQUE HOMOGENIZACION 3,18299,MTTO MOTOR BOMBA TQ HOMOGENIZA3 71020915,13146270,Tomar vibraciones a los Motores y Bombas,PM02,ABIE,45269.20833333334,,,,"1,0"
0111,POSTOBÓN MALAMBO,0111-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71953801,TRANSPORTADOR DE BOTELLONES,18875,Lubricacion Transportador Botellones.,13146351,Revisar y Ajustar niveles de aceite caja,PM02,ABIE,45265.20833333334,,alto,,"1,0"
0111,POSTOBÓN MALAMBO,0111-ENVASADO TETRAPAK L1,LINEA DE ENVASADO TETRAPAK LINEA 12,82967302,CODIFICADOR,18535,Mtto codificador L TetraPak Domino.,13146323,Ajustar Estructura Soporte,PM02,ABIE,45262.20833333334,,alto,,"1,0"
0111,POSTOBÓN MALAMBO,0111-SALA DE JARABE SIMPLE,EQUIPOS PREPARACION JARABE SIMPLE,829702,TRANSPORTADOR TUBULAR KR 250,20070,Mantenimiento Preventivo Transporte Tubu,13146409,Tomar temperatura a los Motores y Bombas,PM02,ABIE,45265.20833333334,,alto,,"1,0"
0111,POSTOBÓN MALAMBO,0111-AGUAS RESIDUALES,TRATAMIENTO DE AGUAS DE DESECHO,71020915,BOMBA TANQUE HOMOGENIZACION 3,18299,MTTO MOTOR BOMBA TQ HOMOGENIZA3 71020915,13146270,Tomar temperatura a los Motores y Bombas,PM02,ABIE,45269.20833333334,,,,"1,0"
