,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,630268,CONDENSADOR EVAPORATIVO N° 3,0,MEDICION DE VOLTAJE Y AMPERAJE,13109699,MEDICION DE VOLTAJE Y AMPERAJE,PM07,ABIE,45184.20833333334,,alto,,0.5
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628904,COMPRESOR DE REFRIGERACION No. 2,0,MEDICION DE VOLTAJE Y AMPERAJE,13109687,MEDICION DE VOLTAJE Y AMPERAJE,PM07,ABIE,45184.20833333334,,alto,,0.5
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",528877,CARBO COOLER,0,MEDICION DE VOLTAJE Y AMPERAJE,13109704,MEDICION DE VOLTAJE Y AMPERAJE,PM07,ABIE,45184.20833333334,,alto,,0.5
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,828801,COMPRESOR DE REFRIGERACION,0,MEDICION DE VOLTAJE Y AMPERAJE,13109688,MEDICION DE VOLTAJE Y AMPERAJE,PM07,ABIE,45182.20833333334,,alto,,0.5
0447,G. LUX VALLEDUPAR,0447-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,25874,PLAN MTTO ELEC LAV. DE BOTELLON-508246,13099519,Ajuste y limpieza de tablero electrico,PM02,ABIE,45185.20833333334,,,,3
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689624,REDES HIDRAULICAS Y NEUMATICAS,0,SOLDADURA PARA CORRECCIÓN DE FUGAS,13105545,SOLDADURA PARA CORRECCIÓN DE FUGAS,PM01,LIB.,45177.20833333334,,,,1
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829633,TRANSPORTADOR DE BOTELLAS,0,MEDICION DE VOLTAJE Y AMPERAJE,13109692,MEDICION DE VOLTAJE Y AMPERAJE,PM07,ABIE,45184.20833333334,,alto,,1
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829822,TRANSPORTADOR DE CAJAS,0,MEDICION DE VOLTAJE Y AMPERAJE,13109693,MEDICION DE VOLTAJE Y AMPERAJE,PM07,ABIE,45184.20833333334,,alto,,1
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829622,TRANSPORTADOR DE BOTELLAS,0,MEDICION DE VOLTAJE Y AMPERAJE,13109691,MEDICION DE VOLTAJE Y AMPERAJE,PM07,ABIE,45182.20833333334,,alto,,1
0447,G. LUX VALLEDUPAR,0447-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,508246,LAVADORA DE BOTELLON,25874,PLAN MTTO ELEC LAV. DE BOTELLON-508246,13099519,"Ajuste, revisión y limpieza de fotocelda",PM02,ABIE,45185.20833333334,,,,4
0447,G. LUX VALLEDUPAR,0447-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,630009,CONDENSADOR EVAPORATIVO N° 2,0,MEDICION DE VOLTAJE Y AMPERAJE,13109702,MEDICION DE VOLTAJE Y AMPERAJE,PM07,ABIE,45184.20833333334,,alto,,0.5
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",508142,LAVADORA DE BOTELLAS,0,CAMBIO ACOPLE-CAJA REDUCTORA TRASMISIÓN,13107586,CAMBIO ACOPLE-CAJA REDUCTORA TRASMISIÓN,PM01,LIB.,45180.20833333334,,alto,,2
0447,G. LUX VALLEDUPAR,0447-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550002,DESEMPACADORA,24009,PLAN MTTO ELEC DESEMPACADORA 540014,13084754,Mantto instrumentación,PM02,LIB.,45187.20833333334,,Muy elevado,,1
0447,G. LUX VALLEDUPAR,0447-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69962610,TINA,40664,Plan de Mtto Eléctrico Tina 69962610,12897604,Mtto motor agitador,PM02,ABIE,45174.20833333334,,medio,,2
