,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0381,G. LUX MONTERÍA,0381-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70961701,FILTRO DE ARENA LAVADORAS,20058,PLAN MTTO MECANIC FILTRO DE ARENA LAV I,13154923,Revisar estado general del tanque.,PM02,ABIE,2023-11-04 05:00:00,,alto,,"0,1"
0381,G. LUX MONTERÍA,0381-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70961701,FILTRO DE ARENA LAVADORAS,20058,PLAN MTTO MECANIC FILTRO DE ARENA LAV I,13154923,Revisar estado de valvulas y manometros,PM02,ABIE,2023-11-04 05:00:00,,alto,,"0,1"
0381,G. LUX MONTERÍA,0381-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710172,LLENADORA DE BOLSAS LINEA 4,51682,PLAN MTTO PREDICTI LLENA BOLSA L4 710172,13142367,Análisis Termográfico Compone Elec Mecán,PM07,ABIE,2023-11-09 05:00:00,,,,"0,5"
0381,G. LUX MONTERÍA,0381-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",829660,TRANSPORTADOR DE BOTELLAS VACIAS LIMPIAS,51685,PLAN MTTO PREDIC TRANSP BOT VAC 829660,13136230,Analis termogra componentes electr y mec,PM07,ABIE,2023-11-01 05:00:00,,Muy elevado/Urgente,,"2,0"
0381,G. LUX MONTERÍA,0381-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,719615,Generador de ozono,51683,PLAN MTTO PREDICTIVO GENERA OZONO 719615,13142368,Análisis Termográfico Compone Elec Mecán,PM07,ABIE,2023-11-09 05:00:00,,,,"0,5"
0381,G. LUX MONTERÍA,0381-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749624,REDES ELECTRICAS,51691,PLAN MTTO PREDICTIVO REDES ELEC 749624,13142369,Análisis Termográfico Compone Elec Mecán,PM07,ABIE,2023-11-09 05:00:00,,,,"0,5"
0381,G. LUX MONTERÍA,0381-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,689622,REDES HIDRAULICAS Y NEUMATICAS,19994,PLAN MTO MECANICO REDES HIDRAULICAS Y NE,13151769,Detección de fugas aire comprimido,PM02,LIB.,2023-11-14 05:00:00,Padilla Deibis,medio/Moderado,,"2,0"
0381,G. LUX MONTERÍA,0381-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649570,COMPRESOR DE AIRE,19973,PLAN MTTO ELECT COMPRESOR ZT55 AC 649570,13136157,Realizar limpieza tri mestral en el comp,PM02,LIB.,2023-11-04 05:00:00,,alto,,"2,0"
0381,G. LUX MONTERÍA,0381-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70003302,CUARTO DE BOMBAS ENVASADO,51670,PLAN MTTO PREDIC BOMB AGUA ENVA 70003302,13142363,Análisis Termográfico Compone Elec Mecán,PM07,ABIE,2023-11-09 05:00:00,,Muy elevado/Urgente,,"1,0"
0381,G. LUX MONTERÍA,0381-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70945703,CUARTO DE BOMBAS LAVADORAS,51673,PLAN MTTO PREDIC BOMB AGUA LAVA 70945703,13142364,Análisis Termográfico Compone Elec Mecán,PM07,ABIE,2023-11-09 05:00:00,,Muy elevado/Urgente,,"0,5"
0381,G. LUX MONTERÍA,0381-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",699101,UMA CABINA ASÉPTICA,51681,PLAN MTTO PREDIC UMA CABINA 699101,13136228,Analis termogra componentes electr y mec,PM07,ABIE,2023-11-01 05:00:00,,Muy elevado/Urgente,,"2,0"
0381,G. LUX MONTERÍA,0381-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628983,COMPRESOR DE REFRIGERACION,51689,PLAN MTTO PREDIC COMPR REFRIG I 628983,13136231,Analis termogra componentes electr y mec,PM07,ABIE,2023-11-01 05:00:00,,Muy elevado/Urgente,,"2,0"
0381,G. LUX MONTERÍA,0381-LINEA 1,"LINEA DE ENVASADO 12 ONZ Y 8,5 ONZ",550004,DESEMPACADORA,7572,Mtto Lubric transportador de cajas Desem,13160178,Lubricacion de chumaceras,PM02,ABIE,2023-11-11 05:00:00,Perez Victor,Muy elevado/Urgente,,"0,5"
