,,,FORMATO PLANEACIÓN Y PROGRAMACIÓN DE ACTIVIDADES DE MANTENIMIENTO,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Código centro,Centro,Ubicac. técnica,Denominación Ubic.,Equipo,Denominación,No. Plan,Desc. Plan,Orden,Actividad,Clase de orden,Status sistema,Inicio program.,Responsable,Prioridad,,Duración
0198,POSTOBÓN PEREIRA,0198-ENVASADO TETRAPACK L4,LINEA DE ENVASADO DE TETRAPAK  LINEA 4,829867,AGRUPADOR DE CAJAS,0,CAMBIO DE PIÑON HELIX L4,13164356,CAMBIO DE PIÑON HELIX L4,PM02,LIB.,2023-11-17 05:00:00,,,,"0,0"
0198,POSTOBÓN PEREIRA,0198-LINEA DE PRODUCCION 6 PET,0198-LINEA DE PRODUCCION 6 PET,519560,LLENADORA,0,CAMBIO DE RODAMIENTOS TAZON LLENADO L6,13151605,CAMBIO DE RODAMIENTOS TAZON LLENADO L6,PM01,LIB.,2023-11-01 05:00:00,,Muy elevado/Urgente,,"1,0"
0198,POSTOBÓN PEREIRA,0198-ENVASADO TETRAPACK L4,LINEA DE ENVASADO DE TETRAPAK  LINEA 4,519559,LLENADORA LITRO,0,CMABIO DE SENSOR INDUCTIVO A3-FLEX L4,13151616,CMABIO DE SENSOR INDUCTIVO A3-FLEX L4,PM01,LIB.,2023-11-01 05:00:00,,alto,,"1,0"
0198,POSTOBÓN PEREIRA,0198-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,207022,TALLER INDUSTRIAL MANTENIMIENTO PLANTA,21577,PLAN MTTO TALLER PLANTA 207022,13156012,ASEO GENERAL TALLER MANTENIMIENTO TETRA,PM02,LIB.,2023-11-08 05:00:00,,medio/Moderado,,"2,0"
0198,POSTOBÓN PEREIRA,0198-ENVASADO JUGOS HIT VIDRIO,EQUIPOS PARA  ENVASADO JUGOS HIT,568237,LAVADORA DE CAJAS,44483,PLAN MTTO ELECTRI LAVADO CAJAS L5 568237,13156114,LIMPIEZA DE TABLERO ELCTRICO,PM02,ABIE,2023-11-05 05:00:00,,medio/Moderado,,"1,0"
0198,POSTOBÓN PEREIRA,0198-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,20702202,TALLER UTILES DE ASEO,21578,PLAN MTTO UTILES ASEO TALLER MAQUINARIA,13156014,USO DE UTILES ASEO GENERAL TALLER,PM02,ABIE,2023-11-05 05:00:00,,medio/Moderado,,"2,0"
0198,POSTOBÓN PEREIRA,0198-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649672,COMPRESOR DE AIRE KAESER 474,0,MTTO PREVENTIVO MENSUAL COMPRESOR KAESER,13157558,MTTO PREVENTIVO MENSUAL COMPRESOR KAESER,PM02,LIB.,2023-11-08 05:00:00,,,,"1,0"
0198,POSTOBÓN PEREIRA,0198-LINEA DE PRODUCCION 6 PET,0198-LINEA DE PRODUCCION 6 PET,51955702,ESTIRILIZADOR DE TAPAS (VOLTEADOR),36795,PLAN MTTO MECÁNICO VOLTEADOR L6 51955702,13156067,MTTO SIST. LUBRICACIÓN,PM02,ABIE,2023-11-05 05:00:00,,alto,,"1,0"
0198,POSTOBÓN PEREIRA,0198-ENVASADO JUGOS HIT VIDRIO,EQUIPOS PARA  ENVASADO JUGOS HIT,829606,TRANSPORTADOR DE CAJAS,44498,PLAN MTTO MECANIC TRANS. CAJAS L5 829606,13159867,ENGRASE CHUMACERAS TRANS. CAJAS GENERAL,PM02,ABIE,2023-11-12 05:00:00,,medio/Moderado,,"6,0"
0198,POSTOBÓN PEREIRA,0198-ENVASADO JUGOS HIT VIDRIO,EQUIPOS PARA  ENVASADO JUGOS HIT,829843,TRANSPORTADOR DE CAJAS,44494,PLAN MTTO MECANIC TRANS. CAJAS L5 829843,13156122,ENGRASE CHUMACERAS TRANSP. CAJAS GENERAL,PM02,ABIE,2023-11-08 05:00:00,,alto,,"6,0"
0198,POSTOBÓN PEREIRA,0198-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,20702202,TALLER UTILES DE ASEO,21578,PLAN MTTO UTILES ASEO TALLER MAQUINARIA,13156013,USO DE UTILES ASEO GENERAL TALLER,PM02,ABIE,2023-11-05 05:00:00,,medio/Moderado,,"2,0"
0198,POSTOBÓN PEREIRA,0198-ENVASADO JUGOS HIT VIDRIO,EQUIPOS PARA  ENVASADO JUGOS HIT,508166,LAVADORA DE BOTELLAS,44431,PLAN MTTO MECÁNICO LAVADORA BOT. 508166,13159847,MTTO BOLSILLOS Y CANASTAS,PM02,ABIE,2023-11-13 05:00:00,,Muy elevado/Urgente,,"6,0"
